InvoiceID,Date,Store,Product,Category,Quantity,UnitPrice,PaymentMethod,Total,Hour,Cluster,PCA1,PCA2
INV102210,2023-04-03 02:00:00,Branch B,Hotdog,Food,1,2.86,Card,2.86,2,0,-2.4338929795179634,-0.12211344261449818
INV102211,2023-04-03 03:00:00,Branch D,Pasta,Food,5,9.86,Mobile Money,49.3,3,0,0.13244273015451621,0.3788863888134519
INV102212,2023-04-03 04:00:00,Branch B,Chicken,Food,2,6.06,Cash,12.12,4,0,-1.6628874203993471,0.29498754739043903
INV102213,2023-04-03 05:00:00,Branch D,Hotdog,Food,7,9.76,Card,68.32,5,1,0.8869763741952299,-0.09427089006709524
INV102214,2023-04-03 06:00:00,Branch A,Hotdog,Food,6,8.42,Mobile Money,50.52,6,2,0.167830824351568,-0.13648068059402318
INV102215,2023-04-03 07:00:00,Branch B,Chicken,Food,8,14.96,Card,119.68,7,1,2.773243472455345,0.7211427113685226
INV102216,2023-04-03 08:00:00,Branch B,Fries,Food,1,4.26,Card,4.26,8,0,-2.2331336549777148,0.1593306221447552
INV102217,2023-04-03 09:00:00,Branch C,Chicken,Food,4,2.06,Cash,8.24,9,2,-1.8601502383017017,-0.9604155150829844
INV102218,2023-04-03 10:00:00,Branch B,Juice,Food,8,3.98,Mobile Money,31.84,10,2,-0.38920412935935306,-1.4789945781035874
INV102219,2023-04-03 11:00:00,Branch B,Wrap,Food,9,11.5,Mobile Money,103.5,11,1,2.2012150820719563,-0.1988695281664878
INV102220,2023-04-03 12:00:00,Branch A,Chicken,Food,1,9.77,Cash,9.77,12,0,-1.4430023133943084,1.2670140484472447
INV102221,2023-04-03 13:00:00,Branch C,Fries,Food,9,14.45,Card,130.05,13,1,3.111817601334943,0.39196614097723836
INV102222,2023-04-03 14:00:00,Branch D,Salad,Food,7,14.29,Card,100.03,14,1,2.098112619049419,0.8138596910793223
INV102223,2023-04-03 15:00:00,Branch D,Burger,Food,4,5.8,Mobile Money,23.2,15,0,-1.0920318209032212,-0.209607145732081
INV102224,2023-04-03 16:00:00,Branch B,Burger,Food,4,12.34,Card,49.36,16,0,0.25114851326417553,1.1033037461275208
INV102225,2023-04-03 17:00:00,Branch D,Burger,Food,5,7.76,Mobile Money,38.8,17,0,-0.3422395243442756,-0.042494101315619405
INV102226,2023-04-03 18:00:00,Branch B,Chicken,Food,4,2.64,Mobile Money,10.56,18,2,-1.7410302698281406,-0.8439799925633255
INV102227,2023-04-03 19:00:00,Branch C,Hotdog,Food,9,7.99,Mobile Money,71.91,19,1,1.1177524235590466,-0.9018638328086842
INV102228,2023-04-03 20:00:00,Branch A,Chicken,Food,4,11.96,Cash,47.84,20,0,0.1731043959883942,1.0270184037870547
INV102229,2023-04-03 21:00:00,Branch D,Fries,Food,8,7.77,Card,62.16,21,2,0.7023875291905289,-0.7195664973113016
INV102230,2023-04-03 22:00:00,Branch C,Fries,Food,5,3.97,Cash,19.85,22,2,-1.1989279741301901,-0.8029855573104672
INV102231,2023-04-03 23:00:00,Branch D,Fries,Food,4,6.25,Card,25.0,23,0,-0.9996111557082168,-0.11926924032889731
INV102232,2023-04-04 00:00:00,Branch C,Salad,Food,6,13.77,Cash,82.62,0,1,1.4876709110667095,0.9365359255083162
INV102233,2023-04-04 01:00:00,Branch D,Juice,Food,1,4.9,Cash,4.9,1,0,-2.141357963759315,0.28799076603469964
INV102234,2023-04-04 02:00:00,Branch D,Pizza,Food,9,12.22,Mobile Money,109.98,2,1,2.423463832536143,-0.05466556823988331
INV102235,2023-04-04 03:00:00,Branch A,Wrap,Food,7,4.13,Cash,28.91,3,2,-0.6182547645529117,-1.2229188308737908
INV102236,2023-04-04 04:00:00,Branch B,Juice,Food,8,5.47,Mobile Money,43.76,4,2,0.03994404247160312,-1.1804331426469896
INV102237,2023-04-04 05:00:00,Branch C,Juice,Food,8,6.78,Mobile Money,54.24,5,2,0.4172488109941219,-0.9179395316079672
INV102238,2023-04-04 06:00:00,Branch B,Chicken,Food,6,14.19,Cash,85.14,6,1,1.5912845253508885,1.02077274318364
INV102239,2023-04-04 07:00:00,Branch B,Salad,Food,7,3.78,Card,26.46,7,2,-0.7118304126100786,-1.2930834453111522
INV102240,2023-04-04 08:00:00,Branch C,Burger,Food,5,13.98,Cash,69.9,8,1,1.063724105647384,1.2055947789714396
INV102241,2023-04-04 09:00:00,Branch A,Pizza,Food,6,8.71,Mobile Money,52.26,9,2,0.23937355802397753,-0.07831716362772798
INV102242,2023-04-04 10:00:00,Branch D,Fries,Food,4,12.18,Cash,48.72,10,0,0.2182878323059517,1.0711836019841665
INV102243,2023-04-04 11:00:00,Branch D,Burger,Food,3,7.15,Cash,21.45,11,0,-1.1494162333186821,0.2877082417842417
INV102244,2023-04-04 12:00:00,Branch D,Salad,Food,6,7.56,Cash,45.36,12,2,-0.04433038584937074,-0.30896559297682924
INV102245,2023-04-04 13:00:00,Branch B,Pizza,Food,7,10.31,Card,72.17,13,1,1.0340238211422068,0.015987789763043932
INV102246,2023-04-04 14:00:00,Branch D,Soda,Food,6,6.18,Mobile Money,37.08,14,2,-0.3847751184973885,-0.5857437081957503
INV102247,2023-04-04 15:00:00,Branch C,Pasta,Food,3,11.49,Mobile Money,34.47,15,0,-0.34773428396587897,1.1593730486277911
INV102248,2023-04-04 16:00:00,Branch D,Fries,Food,2,8.83,Cash,17.66,16,0,-1.2084427983331743,0.8515856694001558
INV102249,2023-04-04 17:00:00,Branch D,Hotdog,Food,4,6.53,Cash,26.12,17,0,-0.9421049640313252,-0.06305898807802748
INV102250,2023-04-04 18:00:00,Branch C,Salad,Food,5,8.23,Cash,41.15,18,0,-0.2360011150040697,0.05181486552279193
INV102251,2023-04-04 19:00:00,Branch C,Hotdog,Food,7,10.1,Cash,70.7,19,1,0.9778784323079065,-0.026110978899372955
INV102252,2023-04-04 20:00:00,Branch A,Wrap,Food,2,6.5,Mobile Money,13.0,20,0,-1.5907012710458754,0.383400245471405
INV102253,2023-04-04 21:00:00,Branch C,Wrap,Food,1,7.0,Cash,7.0,21,0,-1.8402189769489428,0.7101568631735796
INV102254,2023-04-04 22:00:00,Branch C,Salad,Food,9,3.22,Card,28.98,22,2,-0.3546455482661897,-1.8572150673224384
INV102255,2023-04-04 23:00:00,Branch A,Soda,Food,7,6.92,Mobile Money,48.44,23,2,0.1276768299599329,-0.6636066186445402
INV102256,2023-04-05 00:00:00,Branch C,Pasta,Food,6,8.29,Mobile Money,49.74,0,2,0.13575994373979808,-0.16255398130305215
INV102257,2023-04-05 01:00:00,Branch A,Hotdog,Food,5,10.05,Card,50.25,1,0,0.17539017222821662,0.4170112903013205
INV102258,2023-04-05 02:00:00,Branch C,Salad,Food,9,4.0,Cash,36.0,2,2,-0.11387606859665425,-1.7009941107352835
INV102259,2023-04-05 03:00:00,Branch D,Hotdog,Food,6,9.02,Mobile Money,54.12,3,2,0.31585027332896687,-0.016142369629274914
INV102260,2023-04-05 04:00:00,Branch D,Juice,Food,7,3.76,Cash,26.32,4,2,-0.7171775924990595,-1.2970928518504297
INV102261,2023-04-05 05:00:00,Branch B,Wrap,Food,2,8.75,Card,17.5,5,0,-1.2215675527610783,0.8355106333854347
INV102262,2023-04-05 06:00:00,Branch A,Pizza,Food,9,2.39,Mobile Money,21.51,6,2,-0.6108489689401825,-2.023450187793385
INV102263,2023-04-05 07:00:00,Branch A,Juice,Food,8,7.13,Mobile Money,57.04,7,2,0.5180554285383062,-0.8478076507960147
INV102264,2023-04-05 08:00:00,Branch B,Wrap,Food,8,3.45,Mobile Money,27.6,8,2,-0.5418541502119751,-1.5851942833331154
INV102265,2023-04-05 09:00:00,Branch D,Fries,Food,1,8.07,Card,8.07,9,0,-1.6867814931931815,0.9252605412395803
INV102266,2023-04-05 10:00:00,Branch D,Salad,Food,3,6.71,Cash,20.13,10,0,-1.2306927443129756,0.19933669454664674
INV102267,2023-04-05 11:00:00,Branch D,Chicken,Food,9,2.98,Cash,26.82,11,2,-0.4287284650875852,-1.90528305396464
INV102268,2023-04-05 12:00:00,Branch C,Soda,Food,5,9.7,Card,48.5,12,0,0.09627646314508444,0.34678120861314166
INV102269,2023-04-05 13:00:00,Branch D,Burger,Food,3,13.88,Mobile Money,41.64,13,0,0.09374494620766959,1.6393912256683638
INV102270,2023-04-05 14:00:00,Branch B,Wrap,Food,7,9.83,Mobile Money,68.81,14,1,0.9056915038066635,-0.08023796717962293
INV102271,2023-04-05 15:00:00,Branch A,Juice,Food,3,4.09,Mobile Money,12.27,15,0,-1.7146574234153593,-0.3268757003681229
INV102272,2023-04-05 16:00:00,Branch C,Hotdog,Food,5,6.91,Cash,34.55,16,2,-0.5343728178318817,-0.21305287112976726
INV102273,2023-04-05 17:00:00,Branch A,Hotdog,Food,4,7.5,Mobile Money,30.0,17,0,-0.7428870857220936,0.1316693857910571
INV102274,2023-04-05 18:00:00,Branch A,Hotdog,Food,5,8.14,Mobile Money,40.7,18,0,-0.256344640196875,0.03375570166011747
INV102275,2023-04-05 19:00:00,Branch D,Juice,Food,2,11.04,Card,22.08,19,0,-0.8458714572623292,1.2956585393068245
INV102276,2023-04-05 20:00:00,Branch D,Burger,Food,3,13.99,Mobile Money,41.97,20,0,0.11406407395624282,1.6614841124777622
INV102277,2023-04-05 21:00:00,Branch D,Salad,Food,2,4.64,Card,9.28,21,0,-1.8958518114946414,0.009655658129140253
INV102278,2023-04-05 22:00:00,Branch D,Chicken,Food,7,3.66,Mobile Money,25.62,22,2,-0.7439134919439644,-1.3171398845468185
INV102279,2023-04-05 23:00:00,Branch B,Pizza,Food,8,9.07,Cash,72.56,23,1,1.0768121086403568,-0.4590766542954781
INV102280,2023-04-06 00:00:00,Branch B,Wrap,Food,8,5.63,Mobile Money,45.04,0,2,0.08602706763465884,-1.1483728542758112
INV102281,2023-04-06 01:00:00,Branch A,Juice,Food,9,2.48,Mobile Money,22.32,1,2,-0.5830678751321593,-2.0054246928025594
INV102282,2023-04-06 02:00:00,Branch C,Hotdog,Food,9,5.41,Mobile Money,48.69,2,2,0.32136106772904455,-1.41859468921235
INV102283,2023-04-06 03:00:00,Branch C,Wrap,Food,5,3.5,Cash,17.5,3,2,-1.3051663834703962,-0.8972945241488784
INV102284,2023-04-06 04:00:00,Branch D,Salad,Food,7,10.16,Cash,71.12,4,1,0.9939199719748495,-0.01408275928153948
INV102285,2023-04-06 05:00:00,Branch B,Juice,Food,1,14.3,Mobile Money,14.3,5,0,-0.7934024989890758,2.177686629418258
INV102286,2023-04-06 06:00:00,Branch C,Wrap,Food,3,7.9,Cash,23.7,6,0,-1.0108767259420457,0.438341560939233
INV102287,2023-04-06 07:00:00,Branch D,Chicken,Food,9,14.11,Mobile Money,126.99,7,1,3.0068668025046326,0.32386982656745295
INV102288,2023-04-06 08:00:00,Branch C,Wrap,Food,10,9.52,Mobile Money,95.2,8,1,1.9736414196794354,-0.8219537426777607
INV102289,2023-04-06 09:00:00,Branch A,Pasta,Food,4,8.12,Cash,32.48,9,0,-0.6155519470089766,0.25613494434655437
INV102290,2023-04-06 10:00:00,Branch B,Soda,Food,7,6.33,Mobile Money,44.31,10,2,-0.030064976765005524,-0.7818841115532347
INV102291,2023-04-06 11:00:00,Branch A,Juice,Food,1,2.81,Card,2.81,11,0,-2.4410629553944005,-0.1321650163558997
INV102292,2023-04-06 12:00:00,Branch D,Soda,Food,10,7.82,Mobile Money,78.2,12,1,1.413765573733799,-1.1622763228318456
INV102293,2023-04-06 13:00:00,Branch A,Pizza,Food,10,9.94,Card,99.4,13,1,2.111963687501299,-0.7378740464043986
INV102294,2023-04-06 14:00:00,Branch C,Chicken,Food,8,3.13,Card,25.04,14,2,-0.6340202005380865,-1.649314860075472
INV102295,2023-04-06 15:00:00,Branch D,Chicken,Food,4,12.02,Mobile Money,48.08,15,0,0.18542715134772786,1.0390634578408122
INV102296,2023-04-06 16:00:00,Branch A,Soda,Food,2,11.14,Card,22.28,16,0,-0.8294655142274491,1.3157523343252262
INV102297,2023-04-06 17:00:00,Branch C,Hotdog,Food,2,2.17,Card,4.34,17,0,-2.301078604456174,-0.48666107882537235
INV102298,2023-04-06 18:00:00,Branch A,Hotdog,Food,2,6.64,Card,13.28,18,0,-1.5677329507970437,0.4115315584971667
INV102299,2023-04-06 19:00:00,Branch A,Pasta,Food,9,5.45,Mobile Money,49.05,19,2,0.33370822053261046,-1.4105833581053164
INV102300,2023-04-06 20:00:00,Branch A,Salad,Food,4,5.89,Card,23.56,20,0,-1.0735476878642205,-0.19153956465144428
INV102301,2023-04-06 21:00:00,Branch C,Fries,Food,2,8.2,Cash,16.4,21,0,-1.3118002394529176,0.7249947607842273
INV102302,2023-04-06 22:00:00,Branch D,Pizza,Food,6,3.2,Mobile Money,19.2,22,2,-1.1199383817518034,-1.183423985987334
INV102303,2023-04-06 23:00:00,Branch A,Burger,Food,5,2.1,Cash,10.5,23,2,-1.621621219802924,-1.1782148509015928
INV102304,2023-04-07 00:00:00,Branch D,Pasta,Food,10,4.1,Card,41.0,0,2,0.1886254873115825,-1.9069822041101958
INV102305,2023-04-07 01:00:00,Branch D,Wrap,Food,4,9.22,Cash,36.88,1,0,-0.38963476542118797,0.47696093533211453
INV102306,2023-04-07 02:00:00,Branch B,Soda,Food,2,10.95,Card,21.9,2,0,-0.860636805993721,1.2775741237902636
INV102307,2023-04-07 03:00:00,Branch A,Burger,Food,7,3.93,Mobile Money,27.51,3,2,-0.6717265634427214,-1.2630128962665688
INV102308,2023-04-07 04:00:00,Branch A,Wrap,Food,1,14.14,Cash,14.14,4,0,-0.8163464217936756,2.1455215934457716
INV102309,2023-04-07 05:00:00,Branch A,Burger,Food,8,9.9,Cash,79.2,5,1,1.3158678016737082,-0.2927639083699908
INV102310,2023-04-07 06:00:00,Branch A,Pizza,Food,6,11.79,Mobile Money,70.74,6,1,0.9992067294412922,0.5394194993246466
INV102311,2023-04-07 07:00:00,Branch B,Soda,Food,1,13.05,Card,13.05,7,0,-0.972651895900012,1.9263972858832097
INV102312,2023-04-07 08:00:00,Branch A,Pizza,Food,1,5.46,Cash,5.46,8,0,-2.061054233943216,0.4005683919384009
INV102313,2023-04-07 09:00:00,Branch A,Juice,Food,6,5.0,Mobile Money,30.0,9,2,-0.6758800348196065,-0.8224090530930888
INV102314,2023-04-07 10:00:00,Branch A,Salad,Food,1,12.16,Card,12.16,10,0,-1.1002774665005985,1.7474792732862559
INV102315,2023-04-07 11:00:00,Branch B,Pizza,Food,5,9.72,Cash,48.6,11,0,0.10079724652126361,0.3507943561381807
INV102316,2023-04-07 12:00:00,Branch B,Hotdog,Food,7,8.99,Card,62.93,12,1,0.6811099484694629,-0.24863304182928975
INV102317,2023-04-07 13:00:00,Branch A,Hotdog,Food,5,4.01,Mobile Money,20.05,13,2,-1.1898864073778324,-0.7949592622603898
INV102318,2023-04-07 14:00:00,Branch D,Chicken,Food,2,3.24,Card,6.48,14,0,-2.1255350139829594,-0.2716574721284782
INV102319,2023-04-07 15:00:00,Branch D,Hotdog,Food,1,9.81,Cash,9.81,15,0,-1.4372663326931583,1.2750553074403665
INV102320,2023-04-07 16:00:00,Branch B,Salad,Food,8,10.28,Card,82.24,16,1,1.425314986435965,-0.21662072348844247
INV102321,2023-04-07 17:00:00,Branch A,Fries,Food,10,9.79,Mobile Money,97.9,17,1,2.0625628775649187,-0.7679025093591708
INV102322,2023-04-07 18:00:00,Branch C,Juice,Food,3,8.88,Mobile Money,26.64,18,0,-0.8298517696365739,0.6351690979684218
INV102323,2023-04-07 19:00:00,Branch D,Juice,Food,4,8.17,Card,32.68,19,0,-0.6052829842095316,0.2661724893913527
INV102324,2023-04-07 20:00:00,Branch B,Salad,Food,7,5.39,Cash,37.73,20,2,-0.281382431547111,-0.9703262188992906
INV102325,2023-04-07 21:00:00,Branch B,Soda,Food,2,3.99,Card,7.98,21,0,-2.00249044122136,-0.12095400949046817
INV102326,2023-04-07 22:00:00,Branch C,Hotdog,Food,1,11.59,Cash,11.59,22,0,-1.1820151914919854,1.632891332634274
INV102327,2023-04-07 23:00:00,Branch C,Fries,Food,1,5.91,Mobile Money,5.91,23,0,-1.996524451055279,0.4910325556110181
INV102328,2023-04-08 00:00:00,Branch C,Burger,Food,2,13.14,Card,26.28,0,0,-0.5013466535298514,1.7176282346932528
INV102329,2023-04-08 01:00:00,Branch A,Chicken,Food,10,5.57,Mobile Money,55.7,1,2,0.6727534246881036,-1.6127032671534283
INV102330,2023-04-08 02:00:00,Branch D,Burger,Food,4,5.06,Mobile Money,20.24,2,0,-1.2440124703350064,-0.35816281239509407
INV102331,2023-04-08 03:00:00,Branch C,Salad,Food,4,11.4,Mobile Money,45.6,3,0,0.05809201263461091,0.9145978992853151
INV102332,2023-04-08 04:00:00,Branch C,Soda,Food,3,13.42,Card,40.26,4,0,0.008774048349998901,1.5470027899199688
INV102333,2023-04-08 05:00:00,Branch C,Salad,Food,9,2.08,Cash,18.72,5,2,-0.7065394031678186,-2.0855380038728955
INV102334,2023-04-08 06:00:00,Branch D,Hotdog,Food,3,12.19,Card,36.57,6,0,-0.21843074374768487,1.2999641465057832
INV102335,2023-04-08 07:00:00,Branch A,Burger,Food,4,14.99,Card,59.96,7,1,0.7954035416347568,1.6352936335018242
INV102336,2023-04-08 08:00:00,Branch C,Salad,Food,10,7.09,Card,70.9,8,2,1.1733482987100845,-1.3084148425450701
INV102337,2023-04-08 09:00:00,Branch A,Soda,Food,6,4.6,Cash,27.6,9,2,-0.774559667471206,-0.9026345937362544
INV102338,2023-04-08 10:00:00,Branch C,Chicken,Food,5,10.39,Mobile Money,51.95,10,0,0.2522434896232591,0.48523479822697957
INV102339,2023-04-08 11:00:00,Branch C,Salad,Food,3,8.43,Mobile Money,25.29,11,0,-0.9129754740625561,0.5447891064754268
INV102340,2023-04-08 12:00:00,Branch B,Wrap,Food,3,3.18,Card,9.54,12,0,-1.8827520256990113,-0.5096441276095123
INV102341,2023-04-08 13:00:00,Branch D,Burger,Food,9,13.89,Card,125.01,13,1,2.9389574620850207,0.27980750547876854
INV102342,2023-04-08 14:00:00,Branch B,Juice,Food,5,8.78,Mobile Money,43.9,14,0,-0.11167957215914819,0.16217642246135802
INV102343,2023-04-08 15:00:00,Branch C,Soda,Food,5,12.77,Cash,63.85,15,1,0.7902167113885563,0.9627993537065936
INV102344,2023-04-08 16:00:00,Branch A,Burger,Food,2,10.68,Cash,21.36,16,0,-0.9049328521878967,1.22332087724058
INV102345,2023-04-08 17:00:00,Branch C,Burger,Food,5,2.52,Cash,12.6,17,2,-1.5266847689031655,-1.0939387528757787
INV102346,2023-04-08 18:00:00,Branch B,Pizza,Food,6,8.8,Card,52.8,18,2,0.2615764753705873,-0.06026641698301574
INV102347,2023-04-08 19:00:00,Branch A,Pizza,Food,8,11.82,Mobile Money,94.56,19,1,1.8688641036303766,0.09195955208414869
INV102348,2023-04-08 20:00:00,Branch C,Wrap,Food,8,3.11,Card,24.88,20,2,-0.6397805786834686,-1.6533223961218693
INV102349,2023-04-08 21:00:00,Branch C,Juice,Food,2,3.67,Mobile Money,7.34,21,0,-2.054989458932976,-0.1852541535493526
INV102350,2023-04-08 22:00:00,Branch B,Fries,Food,9,3.68,Card,33.12,22,2,-0.21265329102518166,-1.7650847595915524
INV102351,2023-04-08 23:00:00,Branch D,Soda,Food,10,4.21,Mobile Money,42.1,23,2,0.22485274793159435,-1.884961331276696
INV102352,2023-04-09 00:00:00,Branch B,Pizza,Food,7,13.54,Card,94.78,0,1,1.8975933732126324,0.6635069458564056
INV102353,2023-04-09 01:00:00,Branch B,Soda,Food,10,2.08,Card,20.8,1,2,-0.47663875316499743,-2.3113655052344613
INV102354,2023-04-09 02:00:00,Branch D,Pasta,Food,1,13.47,Card,13.47,2,0,-0.9124240985379374,2.010830505310986
INV102355,2023-04-09 03:00:00,Branch A,Salad,Food,10,3.59,Cash,35.9,3,2,0.020662733527891483,-2.009078978156421
INV102356,2023-04-09 04:00:00,Branch D,Juice,Food,2,5.15,Mobile Money,10.3,4,0,-1.8121815020167538,0.11213401272298709
INV102357,2023-04-09 05:00:00,Branch B,Pizza,Food,5,11.17,Card,55.85,5,1,0.4285540412942388,0.6417475517034917
INV102358,2023-04-09 06:00:00,Branch D,Chicken,Food,8,7.37,Card,58.96,6,2,0.5871799662828897,-0.7997172182392472
INV102359,2023-04-09 07:00:00,Branch D,Burger,Food,9,7.04,Cash,63.36,7,2,0.8245075444743559,-1.0921329466007317
INV102360,2023-04-09 08:00:00,Branch C,Pizza,Food,1,3.7,Mobile Money,3.7,8,0,-2.313437384793814,0.04675299624105395
INV102361,2023-04-09 09:00:00,Branch C,Pizza,Food,8,13.49,Cash,107.92,9,1,2.349855678769771,0.42658881195832193
INV102362,2023-04-09 10:00:00,Branch D,Salad,Food,6,7.49,Mobile Money,44.94,10,2,-0.06159932156340057,-0.3230050625893831
INV102363,2023-04-09 11:00:00,Branch B,Burger,Food,10,6.41,Card,64.1,11,2,0.9493979603318297,-1.444543874606704
INV102364,2023-04-09 12:00:00,Branch A,Fries,Food,4,3.74,Cash,14.96,12,2,-1.5151130882403523,-0.6231540015777657
INV102365,2023-04-09 13:00:00,Branch D,Juice,Food,6,8.62,Card,51.72,13,2,0.2171706406773675,-0.09636791027244054
INV102366,2023-04-09 14:00:00,Branch C,Hotdog,Food,4,2.22,Cash,8.88,14,2,-1.827289557343478,-0.9282953709396302
INV102367,2023-04-09 15:00:00,Branch C,Chicken,Food,4,12.34,Cash,49.36,15,0,0.25114851326417553,1.1033037461275208
INV102368,2023-04-09 16:00:00,Branch C,Fries,Food,9,8.63,Mobile Money,77.67,16,1,1.3153068684161013,-0.7736825350961468
INV102369,2023-04-09 17:00:00,Branch B,Soda,Food,5,3.47,Card,17.35,17,2,-1.3119475585346645,-0.9033142454364366
INV102370,2023-04-09 18:00:00,Branch D,Chicken,Food,7,11.36,Cash,79.52,18,1,1.3147507653137072,0.2264816330751272
INV102371,2023-04-09 19:00:00,Branch B,Fries,Food,3,4.17,Cash,12.51,19,0,-1.6998798759618516,-0.3108081463249238
INV102372,2023-04-09 20:00:00,Branch B,Hotdog,Food,2,8.66,Card,17.32,20,0,-1.23633290149247,0.8174262178688735
INV102373,2023-04-09 21:00:00,Branch D,Fries,Food,9,12.49,Cash,112.41,21,1,2.506807113960213,-0.0005890832674067425
INV102374,2023-04-09 22:00:00,Branch B,Pizza,Food,8,13.19,Cash,105.52,22,1,2.263450006589041,0.3664757712623625
INV102375,2023-04-09 23:00:00,Branch C,Pizza,Food,1,8.61,Mobile Money,8.61,23,0,-1.6093457537276572,1.0338175376467205
INV102376,2023-04-10 00:00:00,Branch A,Burger,Food,10,7.33,Cash,73.3,0,1,1.252389594608292,-1.2603693018174347
INV102377,2023-04-10 01:00:00,Branch D,Soda,Food,4,8.35,Mobile Money,33.4,1,0,-0.5683147181315299,0.30230765155262607
INV102378,2023-04-10 02:00:00,Branch C,Pasta,Food,5,2.14,Mobile Money,10.7,2,2,-1.6125796530505658,-1.1701885558515148
INV102379,2023-04-10 03:00:00,Branch A,Chicken,Food,1,3.77,Card,3.77,3,0,-2.3033994185668014,0.06082519947901658
INV102380,2023-04-10 04:00:00,Branch D,Wrap,Food,4,14.71,Mobile Money,58.84,4,1,0.7378973499578653,1.5790833812509546
INV102381,2023-04-10 05:00:00,Branch B,Pizza,Food,8,12.7,Cash,101.6,5,1,2.122320742027183,0.26829113812562894
INV102382,2023-04-10 06:00:00,Branch D,Wrap,Food,10,11.92,Mobile Money,119.2,6,1,2.7640543786615104,-0.3414983354014055
INV102383,2023-04-10 07:00:00,Branch A,Pizza,Food,8,13.97,Cash,111.76,7,1,2.488104754258938,0.522769677071857
INV102384,2023-04-10 08:00:00,Branch A,Juice,Food,2,10.61,Cash,21.22,8,0,-0.9164170123123125,1.209255220727699
INV102385,2023-04-10 09:00:00,Branch C,Soda,Food,5,2.03,Mobile Money,10.15,9,2,-1.6374439616195502,-1.1922608672392285
INV102386,2023-04-10 10:00:00,Branch D,Pasta,Food,3,13.34,Cash,40.02,10,0,-0.006003499103508916,1.5309352358767696
INV102387,2023-04-10 11:00:00,Branch B,Soda,Food,6,4.05,Cash,24.3,11,2,-0.9102441623671549,-1.0129447121206072
INV102388,2023-04-10 12:00:00,Branch A,Chicken,Food,10,10.46,Mobile Money,104.6,12,1,2.2832198286140817,-0.6337753748278546
INV102389,2023-04-10 13:00:00,Branch A,Juice,Food,3,12.73,Mobile Money,38.19,13,0,-0.11868229843650656,1.408420136297377
INV102390,2023-04-10 14:00:00,Branch D,Pasta,Food,8,6.54,Card,52.32,14,2,0.34812427324953826,-0.9660299641647347
INV102391,2023-04-10 15:00:00,Branch C,Chicken,Food,9,13.58,Mobile Money,122.22,15,1,2.843267027857384,0.21771968939925831
INV102392,2023-04-10 16:00:00,Branch C,Pizza,Food,5,10.43,Mobile Money,52.15,16,0,0.2612850563756169,0.493261093277057
INV102393,2023-04-10 17:00:00,Branch A,Soda,Food,7,14.2,Mobile Money,99.4,17,1,2.0740503095490044,0.7958173616525724
INV102394,2023-04-10 18:00:00,Branch C,Chicken,Food,3,12.48,Mobile Money,37.44,18,0,-0.16486213422871873,1.35820902991238
INV102395,2023-04-10 19:00:00,Branch C,Fries,Food,7,11.36,Mobile Money,79.52,19,1,1.3147507653137072,0.2264816330751272
INV102396,2023-04-10 20:00:00,Branch A,Fries,Food,1,2.66,Cash,2.66,20,0,-2.462572883023713,-0.16231973758010562
INV102397,2023-04-10 21:00:00,Branch D,Pasta,Food,3,10.33,Card,30.99,21,0,-0.5620087220417435,0.9263935150014048
INV102398,2023-04-10 22:00:00,Branch A,Fries,Food,1,13.21,Cash,13.21,22,0,-0.949707973095412,1.9585623218556962
INV102399,2023-04-10 23:00:00,Branch D,Fries,Food,6,7.52,Mobile Money,45.12,23,2,-0.05419834911453071,-0.31698814704114575
INV102400,2023-04-11 00:00:00,Branch D,Wrap,Food,7,3.05,Cash,21.35,0,2,-0.907002478557884,-1.439426783994791
INV102401,2023-04-11 01:00:00,Branch C,Soda,Food,8,6.42,Mobile Money,51.36,1,2,0.31356200437724646,-0.9900751804431184
INV102402,2023-04-11 02:00:00,Branch A,Chicken,Food,9,5.68,Card,51.12,2,2,0.40470434915311443,-1.3645182042398736
INV102403,2023-04-11 03:00:00,Branch A,Burger,Food,10,13.06,Cash,130.6,3,1,3.1395005341779965,-0.11328201694513683
INV102404,2023-04-11 04:00:00,Branch C,Chicken,Food,5,10.34,Card,51.7,4,0,0.24094153118281159,0.47520192941438255
INV102405,2023-04-11 05:00:00,Branch D,Hotdog,Food,8,14.19,Card,113.52,5,1,2.5514689138581392,0.5668525735822268
INV102406,2023-04-11 06:00:00,Branch C,Juice,Food,9,8.77,Card,78.93,6,1,1.3585219032285822,-0.7456428762215295
INV102407,2023-04-11 07:00:00,Branch C,Burger,Food,6,3.53,Mobile Money,21.18,7,2,-1.0385276848142342,-1.1172379149567224
INV102408,2023-04-11 08:00:00,Branch D,Juice,Food,5,8.01,Mobile Money,40.05,8,0,-0.28572973214203845,0.007670242747365263
INV102409,2023-04-11 09:00:00,Branch B,Chicken,Food,5,8.99,Cash,44.95,9,0,-0.06421134670926881,0.20431447147426532
INV102410,2023-04-11 10:00:00,Branch B,Chicken,Food,4,2.25,Mobile Money,9.0,10,2,-1.8211281796638112,-0.9222728439127515
INV102411,2023-04-11 11:00:00,Branch A,Salad,Food,7,11.02,Cash,77.14,11,1,1.2238487072010307,0.15832172190740504
INV102412,2023-04-11 12:00:00,Branch C,Juice,Food,10,9.28,Card,92.8,12,1,1.8946001237812278,-0.8699992834053962
INV102413,2023-04-11 13:00:00,Branch D,Pizza,Food,8,13.36,Card,106.88,13,1,2.3124132208247876,0.40053982765673946
