InvoiceID,Date,Store,Product,Category,Quantity,UnitPrice,PaymentMethod,Total
INV102403,2023-04-11 03:00,Branch A,Burger,Food,10,13.06,Cash,130.6
INV102404,2023-04-11 04:00,Branch C,Chicken,Food,5,10.34,Card,51.7
INV102405,2023-04-11 05:00,Branch D,Hotdog,Food,8,14.19,Card,113.52
INV102406,2023-04-11 06:00,Branch C,Juice,Food,9,8.77,Card,78.93
INV102407,2023-04-11 07:00,Branch C,Burger,Food,6,3.53,Mobile Money,21.18
INV102408,2023-04-11 08:00,Branch D,Juice,Food,5,8.01,Mobile Money,40.05
INV102409,2023-04-11 09:00,Branch B,Chicken,Food,5,8.99,Cash,44.95
INV102410,2023-04-11 10:00,Branch B,Chicken,Food,4,2.25,Mobile Money,9.0
INV102411,2023-04-11 11:00,Branch A,Salad,Food,7,11.02,Cash,77.14
INV102412,2023-04-11 12:00,Branch C,Juice,Food,10,9.28,Card,92.8
INV102413,2023-04-11 13:00,Branch D,Pizza,Food,8,13.36,Card,106.88
INV102414,2023-04-11 14:00,Branch C,Juice,Food,1,4.56,Card,4.56
INV102415,2023-04-11 15:00,Branch A,Chicken,Food,1,4.74,Card,4.74
INV102416,2023-04-11 16:00,Branch B,Pizza,Food,6,7.26,Cash,43.56
INV102417,2023-04-11 17:00,Branch B,Burger,Food,8,4.63,Card,37.04
INV102418,2023-04-11 18:00,Branch A,Chicken,Food,5,8.26,Card,41.3
INV102419,2023-04-11 19:00,Branch A,Soda,Food,7,7.04,Cash,49.28
INV102420,2023-04-11 20:00,Branch D,Chicken,Food,2,5.95,Card,11.9
INV102421,2023-04-11 21:00,Branch A,Wrap,Food,10,5.32,Cash,53.2
INV102422,2023-04-11 22:00,Branch C,Wrap,Food,5,8.35,Cash,41.75
INV102423,2023-04-11 23:00,Branch C,Wrap,Food,5,3.46,Card,17.3
INV102424,2023-04-12 00:00,Branch C,Wrap,Food,10,13.66,Card,136.6
INV102425,2023-04-12 01:00,Branch B,Hotdog,Food,8,6.99,Mobile Money,55.92
INV102426,2023-04-12 02:00,Branch D,Salad,Food,8,8.66,Mobile Money,69.28
INV102427,2023-04-12 03:00,Branch A,Fries,Food,7,5.85,Mobile Money,40.95
INV102428,2023-04-12 04:00,Branch D,Hotdog,Food,3,6.75,Mobile Money,20.25
INV102429,2023-04-12 05:00,Branch B,Pasta,Food,3,4.22,Mobile Money,12.66
INV102430,2023-04-12 06:00,Branch D,Hotdog,Food,1,3.12,Card,3.12
INV102431,2023-04-12 07:00,Branch C,Salad,Food,7,9.19,Mobile Money,64.33
INV102432,2023-04-12 08:00,Branch C,Pasta,Food,8,2.3,Card,18.4
INV102433,2023-04-12 09:00,Branch B,Fries,Food,6,7.35,Card,44.1
INV102434,2023-04-12 10:00,Branch B,Chicken,Food,9,14.31,Card,128.79
INV102435,2023-04-12 11:00,Branch B,Salad,Food,3,5.28,Mobile Money,15.84
INV102436,2023-04-12 12:00,Branch D,Soda,Food,10,2.64,Card,26.4
INV102437,2023-04-12 13:00,Branch D,Fries,Food,2,13.27,Cash,26.54
INV102438,2023-04-12 14:00,Branch D,Juice,Food,7,13.78,Cash,96.46
INV102439,2023-04-12 15:00,Branch B,Hotdog,Food,2,5.49,Card,10.98
INV102440,2023-04-12 16:00,Branch A,Soda,Food,5,8.26,Mobile Money,41.3
INV102441,2023-04-12 17:00,Branch D,Pizza,Food,3,7.2,Card,21.6
INV102442,2023-04-12 18:00,Branch B,Wrap,Food,3,13.14,Cash,39.42
INV102443,2023-04-12 19:00,Branch D,Pizza,Food,6,9.61,Mobile Money,57.66
INV102444,2023-04-12 20:00,Branch C,Wrap,Food,3,9.82,Cash,29.46
INV102445,2023-04-12 21:00,Branch C,Fries,Food,1,4.93,Card,4.93
INV102446,2023-04-12 22:00,Branch B,Burger,Food,8,11.16,Mobile Money,89.28
INV102447,2023-04-12 23:00,Branch B,Burger,Food,10,2.02,Cash,20.2
INV102448,2023-04-13 00:00,Branch B,Juice,Food,8,14.53,Card,116.24
INV102449,2023-04-13 01:00,Branch B,Pizza,Food,3,2.79,Card,8.37
INV102450,2023-04-13 02:00,Branch B,Salad,Food,5,10.48,Mobile Money,52.4
INV102451,2023-04-13 03:00,Branch A,Hotdog,Food,1,4.1,Cash,4.1
INV102452,2023-04-13 04:00,Branch D,Pasta,Food,4,7.41,Mobile Money,29.64
INV102453,2023-04-13 05:00,Branch C,Salad,Food,1,6.72,Mobile Money,6.72
INV102454,2023-04-13 06:00,Branch D,Soda,Food,1,2.18,Mobile Money,2.18
INV102455,2023-04-13 07:00,Branch A,Soda,Food,6,13.19,Card,79.14
INV102456,2023-04-13 08:00,Branch D,Hotdog,Food,10,12.67,Mobile Money,126.7
INV102457,2023-04-13 09:00,Branch B,Pasta,Food,8,2.28,Card,18.24
INV102458,2023-04-13 10:00,Branch A,Wrap,Food,3,14.44,Mobile Money,43.32
INV102459,2023-04-13 11:00,Branch B,Wrap,Food,8,2.37,Cash,18.96
INV102460,2023-04-13 12:00,Branch C,Burger,Food,4,14.7,Mobile Money,58.8
INV102461,2023-04-13 13:00,Branch A,Wrap,Food,8,6.38,Cash,51.04
INV102462,2023-04-13 14:00,Branch C,Chicken,Food,3,6.53,Card,19.59
INV102463,2023-04-13 15:00,Branch D,Hotdog,Food,10,8.96,Cash,89.6
INV102464,2023-04-13 16:00,Branch B,Juice,Food,2,7.5,Mobile Money,15.0
INV102465,2023-04-13 17:00,Branch C,Hotdog,Food,10,11.82,Cash,118.2
INV102466,2023-04-13 18:00,Branch D,Pizza,Food,4,3.12,Mobile Money,12.48
INV102467,2023-04-13 19:00,Branch B,Pasta,Food,4,3.19,Cash,12.76
INV102468,2023-04-13 20:00,Branch C,Burger,Food,3,12.73,Card,38.19
INV102469,2023-04-13 21:00,Branch D,Hotdog,Food,10,12.15,Cash,121.5
INV102470,2023-04-13 22:00,Branch A,Pasta,Food,4,7.6,Card,30.4
INV102471,2023-04-13 23:00,Branch D,Fries,Food,2,13.91,Card,27.82
INV102472,2023-04-14 00:00,Branch A,Burger,Food,7,2.94,Card,20.58
INV102473,2023-04-14 01:00,Branch D,Wrap,Food,10,3.64,Card,36.4
INV102474,2023-04-14 02:00,Branch B,Pasta,Food,8,13.61,Cash,108.88
INV102475,2023-04-14 03:00,Branch C,Juice,Food,2,6.98,Card,13.96
INV102476,2023-04-14 04:00,Branch C,Wrap,Food,4,4.91,Cash,19.64
INV102477,2023-04-14 05:00,Branch C,Soda,Food,1,6.57,Mobile Money,6.57
INV102478,2023-04-14 06:00,Branch A,Pizza,Food,10,9.24,Cash,92.4
INV102479,2023-04-14 07:00,Branch D,Burger,Food,2,2.2,Mobile Money,4.4
INV102480,2023-04-14 08:00,Branch C,Wrap,Food,6,13.03,Cash,78.18
INV102481,2023-04-14 09:00,Branch D,Juice,Food,2,6.85,Card,13.7
INV102482,2023-04-14 10:00,Branch A,Chicken,Food,9,9.45,Mobile Money,85.05
INV102483,2023-04-14 11:00,Branch B,Fries,Food,6,9.8,Mobile Money,58.8
INV102484,2023-04-14 12:00,Branch B,Juice,Food,7,4.91,Mobile Money,34.37
INV102485,2023-04-14 13:00,Branch C,Juice,Food,8,12.68,Cash,101.44
INV102486,2023-04-14 14:00,Branch B,Burger,Food,3,12.81,Cash,38.43
INV102487,2023-04-14 15:00,Branch B,Wrap,Food,2,8.91,Card,17.82
INV102488,2023-04-14 16:00,Branch D,Pasta,Food,9,13.98,Card,125.82
INV102489,2023-04-14 17:00,Branch B,Soda,Food,1,7.55,Mobile Money,7.55
INV102490,2023-04-14 18:00,Branch B,Hotdog,Food,10,5.68,Cash,56.8
INV102491,2023-04-14 19:00,Branch C,Fries,Food,3,11.92,Cash,35.76
INV102492,2023-04-14 20:00,Branch A,Fries,Food,6,4.98,Cash,29.88
INV102493,2023-04-14 21:00,Branch B,Pizza,Food,1,12.29,Mobile Money,12.29
INV102494,2023-04-14 22:00,Branch A,Fries,Food,1,12.81,Mobile Money,12.81
INV102495,2023-04-14 23:00,Branch A,Pizza,Food,9,7.51,Mobile Money,67.59
INV102496,2023-04-15 00:00,Branch A,Fries,Food,1,10.26,Cash,10.26
INV102497,2023-04-15 01:00,Branch C,Fries,Food,10,13.93,Mobile Money,139.3
INV102498,2023-04-15 02:00,Branch D,Wrap,Food,3,10.73,Mobile Money,32.19
INV102499,2023-04-15 03:00,Branch D,Soda,Food,1,4.63,Card,4.63
INV102500,2023-04-15 04:00,Branch C,Pasta,Food,4,12.77,Cash,51.08
INV102501,2023-04-15 05:00,Branch C,Burger,Food,8,9.75,Card,78.0
INV102502,2023-04-15 06:00,Branch A,Pizza,Food,7,3.15,Cash,22.05
INV102503,2023-04-15 07:00,Branch D,Salad,Food,7,10.98,Mobile Money,76.86
INV102504,2023-04-15 08:00,Branch B,Burger,Food,7,3.52,Cash,24.64
INV102505,2023-04-15 09:00,Branch A,Hotdog,Food,7,12.35,Card,86.45
INV102506,2023-04-15 10:00,Branch C,Salad,Food,5,4.1,Cash,20.5
INV102507,2023-04-15 11:00,Branch B,Hotdog,Food,10,8.39,Mobile Money,83.9
INV102508,2023-04-15 12:00,Branch A,Salad,Food,2,9.02,Card,18.04
INV102509,2023-04-15 13:00,Branch D,Hotdog,Food,3,3.17,Mobile Money,9.51
INV102510,2023-04-15 14:00,Branch A,Hotdog,Food,7,9.97,Mobile Money,69.79
INV102511,2023-04-15 15:00,Branch C,Chicken,Food,7,12.02,Cash,84.14
INV102512,2023-04-15 16:00,Branch A,Burger,Food,4,8.89,Mobile Money,35.56
INV102513,2023-04-15 17:00,Branch A,Fries,Food,9,13.7,Cash,123.3
INV102514,2023-04-15 18:00,Branch B,Burger,Food,8,3.92,Card,31.36
INV102515,2023-04-15 19:00,Branch B,Burger,Food,1,5.8,Mobile Money,5.8
INV102516,2023-04-15 20:00,Branch D,Salad,Food,9,6.06,Mobile Money,54.54
INV102517,2023-04-15 21:00,Branch B,Burger,Food,4,8.44,Cash,33.76
INV102518,2023-04-15 22:00,Branch C,Fries,Food,7,8.99,Cash,62.93
INV102519,2023-04-15 23:00,Branch C,Fries,Food,3,7.57,Card,22.71
INV102520,2023-04-16 00:00,Branch C,Wrap,Food,3,3.41,Card,10.23
INV102521,2023-04-16 01:00,Branch C,Chicken,Food,3,10.16,Mobile Money,30.48
INV102522,2023-04-16 02:00,Branch C,Pasta,Food,4,7.34,Mobile Money,29.36
INV102523,2023-04-16 03:00,Branch A,Pasta,Food,1,9.64,Cash,9.64
INV102524,2023-04-16 04:00,Branch A,Burger,Food,8,8.25,Mobile Money,66.0
INV102525,2023-04-16 05:00,Branch A,Burger,Food,6,14.69,Cash,88.14
INV102526,2023-04-16 06:00,Branch D,Soda,Food,5,10.17,Card,50.85
INV102527,2023-04-16 07:00,Branch D,Fries,Food,5,5.16,Cash,25.8
INV102528,2023-04-16 08:00,Branch B,Pasta,Food,5,5.44,Mobile Money,27.2
INV102529,2023-04-16 09:00,Branch D,Pasta,Food,10,8.92,Mobile Money,89.2
INV102530,2023-04-16 10:00,Branch A,Pasta,Food,8,3.07,Mobile Money,24.56
INV102531,2023-04-16 11:00,Branch A,Chicken,Food,1,12.61,Cash,12.61
INV102532,2023-04-16 12:00,Branch B,Wrap,Food,2,10.73,Mobile Money,21.46
INV102533,2023-04-16 13:00,Branch C,Pizza,Food,2,3.1,Mobile Money,6.2
INV102534,2023-04-16 14:00,Branch C,Fries,Food,2,2.12,Card,4.24
INV102535,2023-04-16 15:00,Branch B,Pasta,Food,10,8.12,Cash,81.2
INV102536,2023-04-16 16:00,Branch A,Fries,Food,5,4.84,Mobile Money,24.2
INV102537,2023-04-16 17:00,Branch A,Hotdog,Food,4,9.51,Cash,38.04
INV102538,2023-04-16 18:00,Branch B,Pasta,Food,8,4.14,Cash,33.12
INV102539,2023-04-16 19:00,Branch D,Pizza,Food,4,3.25,Cash,13.0
INV102540,2023-04-16 20:00,Branch D,Pizza,Food,6,12.96,Cash,77.76
INV102541,2023-04-16 21:00,Branch A,Salad,Food,3,5.1,Cash,15.3
INV102542,2023-04-16 22:00,Branch C,Burger,Food,3,6.58,Mobile Money,19.74
INV102543,2023-04-16 23:00,Branch D,Juice,Food,5,12.13,Cash,60.65
INV102544,2023-04-17 00:00,Branch D,Soda,Food,1,2.91,Card,2.91
INV102545,2023-04-17 01:00,Branch D,Wrap,Food,2,4.35,Card,8.7
INV102546,2023-04-17 02:00,Branch D,Juice,Food,3,8.31,Card,24.93
INV102547,2023-04-17 03:00,Branch A,Chicken,Food,5,9.33,Mobile Money,46.65
INV102548,2023-04-17 04:00,Branch D,Juice,Food,9,14.37,Cash,129.33
INV102549,2023-04-17 05:00,Branch B,Wrap,Food,8,2.85,Mobile Money,22.8
INV102550,2023-04-17 06:00,Branch A,Salad,Food,6,14.27,Cash,85.62
INV102551,2023-04-17 07:00,Branch C,Wrap,Food,4,8.86,Cash,35.44
INV102552,2023-04-17 08:00,Branch C,Fries,Food,8,14.48,Card,115.84
INV102553,2023-04-17 09:00,Branch B,Pasta,Food,5,9.98,Mobile Money,49.9
INV102554,2023-04-17 10:00,Branch A,Pizza,Food,4,13.79,Cash,55.16
INV102555,2023-04-17 11:00,Branch D,Burger,Food,10,9.95,Card,99.5
INV102556,2023-04-17 12:00,Branch C,Fries,Food,6,4.86,Cash,29.16
INV102557,2023-04-17 13:00,Branch D,Pasta,Food,2,11.52,Card,23.04
INV102558,2023-04-17 14:00,Branch B,Salad,Food,8,7.15,Mobile Money,57.2
INV102559,2023-04-17 15:00,Branch C,Wrap,Food,7,13.48,Card,94.36
INV102560,2023-04-17 16:00,Branch D,Pizza,Food,3,14.81,Mobile Money,44.43
INV102561,2023-04-17 17:00,Branch B,Burger,Food,5,7.76,Mobile Money,38.8
INV102562,2023-04-17 18:00,Branch A,Soda,Food,9,9.33,Mobile Money,83.97
INV102563,2023-04-17 19:00,Branch D,Pasta,Food,1,3.22,Cash,3.22
INV102564,2023-04-17 20:00,Branch C,Soda,Food,8,9.25,Card,74.0
INV102565,2023-04-17 21:00,Branch A,Chicken,Food,4,4.67,Card,18.68
INV102566,2023-04-17 22:00,Branch A,Hotdog,Food,6,13.71,Card,82.26
INV102567,2023-04-17 23:00,Branch D,Pasta,Food,8,12.44,Cash,99.52
INV102568,2023-04-18 00:00,Branch C,Fries,Food,9,11.72,Cash,105.48
INV102569,2023-04-18 01:00,Branch A,Salad,Food,8,13.38,Card,107.04
INV102570,2023-04-18 02:00,Branch B,Wrap,Food,5,12.94,Cash,64.7
INV102571,2023-04-18 03:00,Branch B,Burger,Food,2,12.98,Mobile Money,25.96
INV102572,2023-04-18 04:00,Branch B,Pasta,Food,4,14.46,Mobile Money,57.84
INV102573,2023-04-18 05:00,Branch A,Chicken,Food,8,3.94,Card,31.52
INV102574,2023-04-18 06:00,Branch D,Juice,Food,6,10.81,Cash,64.86
INV102575,2023-04-18 07:00,Branch C,Soda,Food,1,9.73,Mobile Money,9.73
INV102576,2023-04-18 08:00,Branch C,Soda,Food,10,11.88,Mobile Money,118.8
INV102577,2023-04-18 09:00,Branch B,Hotdog,Food,4,12.13,Mobile Money,48.52
INV102578,2023-04-18 10:00,Branch C,Wrap,Food,8,5.55,Mobile Money,44.4
INV102579,2023-04-18 11:00,Branch B,Fries,Food,7,13.88,Card,97.16
INV102580,2023-04-18 12:00,Branch D,Hotdog,Food,3,3.96,Cash,11.88
INV102581,2023-04-18 13:00,Branch A,Pasta,Food,1,5.8,Mobile Money,5.8
INV102582,2023-04-18 14:00,Branch C,Burger,Food,2,4.13,Mobile Money,8.26
INV102583,2023-04-18 15:00,Branch D,Pasta,Food,7,9.27,Card,64.89
INV102584,2023-04-18 16:00,Branch A,Chicken,Food,8,8.73,Card,69.84
INV102585,2023-04-18 17:00,Branch B,Juice,Food,10,7.61,Cash,76.1
INV102586,2023-04-18 18:00,Branch C,Pasta,Food,5,2.31,Cash,11.55
INV102587,2023-04-18 19:00,Branch C,Hotdog,Food,4,8.19,Card,32.76
INV102588,2023-04-18 20:00,Branch C,Burger,Food,7,3.27,Mobile Money,22.89
INV102589,2023-04-18 21:00,Branch B,Juice,Food,7,9.44,Cash,66.08
INV102590,2023-04-18 22:00,Branch B,Pizza,Food,6,3.36,Cash,20.16
INV102591,2023-04-18 23:00,Branch B,Wrap,Food,9,9.83,Cash,88.47
INV102592,2023-04-19 00:00,Branch C,Salad,Food,3,12.21,Cash,36.63
INV102593,2023-04-19 01:00,Branch C,Pasta,Food,1,14.96,Card,14.96
INV102594,2023-04-19 02:00,Branch B,Pizza,Food,9,8.15,Mobile Money,73.35
INV102595,2023-04-19 03:00,Branch C,Soda,Food,10,5.31,Cash,53.1
INV102596,2023-04-19 04:00,Branch B,Soda,Food,4,6.91,Cash,27.64
INV102597,2023-04-19 05:00,Branch C,Wrap,Food,9,8.77,Cash,78.93
INV102598,2023-04-19 06:00,Branch C,Pasta,Food,5,2.27,Mobile Money,11.35
INV102599,2023-04-19 07:00,Branch A,Soda,Food,6,14.66,Card,87.96
INV102600,2023-04-19 08:00,Branch C,Soda,Food,2,12.94,Cash,25.88
INV102601,2023-04-19 09:00,Branch B,Pasta,Food,7,12.92,Cash,90.44
INV102602,2023-04-19 10:00,Branch B,Pasta,Food,9,12.76,Cash,114.84
INV102603,2023-04-19 11:00,Branch C,Hotdog,Food,2,14.43,Mobile Money,28.86
INV102604,2023-04-19 12:00,Branch D,Fries,Food,6,6.38,Card,38.28
INV102605,2023-04-19 13:00,Branch D,Burger,Food,1,11.11,Cash,11.11
INV102606,2023-04-19 14:00,Branch C,Salad,Food,10,7.41,Cash,74.1
INV102607,2023-04-19 15:00,Branch A,Pasta,Food,7,9.58,Card,67.06
INV102608,2023-04-19 16:00,Branch B,Burger,Food,10,6.79,Card,67.9
INV102609,2023-04-19 17:00,Branch C,Chicken,Food,5,2.99,Cash,14.95
INV102610,2023-04-19 18:00,Branch A,Pizza,Food,3,2.57,Cash,7.71
INV102611,2023-04-19 19:00,Branch A,Fries,Food,3,2.01,Card,6.03
INV102612,2023-04-19 20:00,Branch D,Salad,Food,6,13.41,Card,80.46
INV102613,2023-04-19 21:00,Branch A,Soda,Food,10,9.13,Card,91.3
INV102614,2023-04-19 22:00,Branch B,Burger,Food,10,11.17,Mobile Money,111.7
INV102615,2023-04-19 23:00,Branch A,Hotdog,Food,3,9.24,Card,27.72
INV102616,2023-04-20 00:00,Branch A,Hotdog,Food,1,11.5,Card,11.5
INV102617,2023-04-20 01:00,Branch A,Wrap,Food,2,4.28,Cash,8.56
INV102618,2023-04-20 02:00,Branch C,Pizza,Food,7,6.12,Cash,42.84
INV102619,2023-04-20 03:00,Branch B,Wrap,Food,7,14.04,Card,98.28
INV102620,2023-04-20 04:00,Branch B,Chicken,Food,10,2.15,Mobile Money,21.5
INV102621,2023-04-20 05:00,Branch C,Pizza,Food,4,2.26,Cash,9.04
INV102622,2023-04-20 06:00,Branch D,Fries,Food,7,9.61,Mobile Money,67.27
INV102623,2023-04-20 07:00,Branch A,Soda,Food,5,12.38,Mobile Money,61.9
INV102624,2023-04-20 08:00,Branch A,Salad,Food,9,4.84,Card,43.56
INV102625,2023-04-20 09:00,Branch B,Wrap,Food,6,2.59,Card,15.54
INV102626,2023-04-20 10:00,Branch B,Pizza,Food,1,3.49,Cash,3.49
INV102627,2023-04-20 11:00,Branch B,Juice,Food,10,14.81,Cash,148.1
INV102628,2023-04-20 12:00,Branch C,Soda,Food,9,11.47,Cash,103.23
INV102629,2023-04-20 13:00,Branch A,Wrap,Food,4,2.08,Card,8.32
INV102630,2023-04-20 14:00,Branch D,Pizza,Food,9,3.69,Card,33.21
INV102631,2023-04-20 15:00,Branch B,Wrap,Food,5,7.18,Mobile Money,35.9
INV102632,2023-04-20 16:00,Branch D,Juice,Food,3,3.16,Card,9.48
INV102633,2023-04-20 17:00,Branch B,Pizza,Food,6,10.4,Mobile Money,62.4
INV102634,2023-04-20 18:00,Branch A,Burger,Food,2,11.88,Cash,23.76
INV102635,2023-04-20 19:00,Branch C,Pizza,Food,4,4.85,Card,19.4
INV102636,2023-04-20 20:00,Branch C,Fries,Food,2,6.16,Card,12.32
INV102637,2023-04-20 21:00,Branch D,Wrap,Food,1,5.46,Card,5.46
INV102638,2023-04-20 22:00,Branch B,Juice,Food,6,4.98,Card,29.88
INV102639,2023-04-20 23:00,Branch C,Hotdog,Food,7,7.01,Cash,49.07
INV102640,2023-04-21 00:00,Branch C,Fries,Food,5,11.09,Mobile Money,55.45
INV102641,2023-04-21 01:00,Branch A,Hotdog,Food,5,5.23,Card,26.15
INV102642,2023-04-21 02:00,Branch A,Pasta,Food,10,6.02,Mobile Money,60.2
INV102643,2023-04-21 03:00,Branch B,Pizza,Food,4,5.68,Mobile Money,22.72
INV102644,2023-04-21 04:00,Branch A,Pasta,Food,1,7.07,Mobile Money,7.07
INV102645,2023-04-21 05:00,Branch C,Burger,Food,10,12.61,Card,126.1
INV102646,2023-04-21 06:00,Branch C,Wrap,Food,1,5.06,Card,5.06
INV102647,2023-04-21 07:00,Branch C,Pizza,Food,1,13.98,Cash,13.98
INV102648,2023-04-21 08:00,Branch D,Pizza,Food,2,10.3,Cash,20.6
INV102649,2023-04-21 09:00,Branch D,Wrap,Food,4,12.7,Card,50.8
INV102650,2023-04-21 10:00,Branch A,Salad,Food,3,7.9,Cash,23.7
INV102651,2023-04-21 11:00,Branch A,Salad,Food,9,7.18,Card,64.62
INV102652,2023-04-21 12:00,Branch C,Pasta,Food,8,10.39,Mobile Money,83.12
INV102653,2023-04-21 13:00,Branch B,Soda,Food,6,2.64,Mobile Money,15.84
INV102654,2023-04-21 14:00,Branch C,Pasta,Food,8,9.53,Card,76.24
INV102655,2023-04-21 15:00,Branch A,Pizza,Food,10,13.46,Mobile Money,134.6
INV102656,2023-04-21 16:00,Branch D,Wrap,Food,2,12.03,Card,24.06
INV102657,2023-04-21 17:00,Branch B,Hotdog,Food,8,10.29,Cash,82.32
INV102658,2023-04-21 18:00,Branch B,Salad,Food,4,7.24,Mobile Money,28.96
INV102659,2023-04-21 19:00,Branch A,Burger,Food,3,8.8,Cash,26.4
INV102660,2023-04-21 20:00,Branch B,Chicken,Food,9,8.33,Card,74.97
INV102661,2023-04-21 21:00,Branch D,Juice,Food,2,11.68,Cash,23.36
INV102662,2023-04-21 22:00,Branch C,Pasta,Food,8,6.0,Cash,48.0
INV102663,2023-04-21 23:00,Branch B,Soda,Food,4,2.57,Card,10.28
INV102664,2023-04-22 00:00,Branch D,Soda,Food,8,13.74,Card,109.92
INV102665,2023-04-22 01:00,Branch B,Juice,Food,7,5.62,Mobile Money,39.34
INV102666,2023-04-22 02:00,Branch A,Chicken,Food,10,9.24,Cash,92.4
INV102667,2023-04-22 03:00,Branch A,Juice,Food,10,10.71,Mobile Money,107.1
INV102668,2023-04-22 04:00,Branch A,Soda,Food,6,13.39,Cash,80.34
INV102669,2023-04-22 05:00,Branch A,Juice,Food,7,11.28,Card,78.96
INV102670,2023-04-22 06:00,Branch B,Pasta,Food,2,11.42,Cash,22.84
INV102671,2023-04-22 07:00,Branch D,Fries,Food,4,12.78,Cash,51.12
INV102672,2023-04-22 08:00,Branch D,Burger,Food,2,8.81,Card,17.62
INV102673,2023-04-22 09:00,Branch D,Salad,Food,3,8.99,Mobile Money,26.97
INV102674,2023-04-22 10:00,Branch C,Soda,Food,6,6.19,Mobile Money,37.14
INV102675,2023-04-22 11:00,Branch B,Soda,Food,9,2.67,Card,24.03
INV102676,2023-04-22 12:00,Branch D,Pizza,Food,6,3.66,Mobile Money,21.96
INV102677,2023-04-22 13:00,Branch A,Salad,Food,8,5.65,Card,45.2
INV102678,2023-04-22 14:00,Branch A,Hotdog,Food,5,10.24,Mobile Money,51.2
INV102679,2023-04-22 15:00,Branch D,Wrap,Food,3,12.29,Cash,36.87
INV102680,2023-04-22 16:00,Branch B,Salad,Food,1,4.56,Cash,4.56
INV102681,2023-04-22 17:00,Branch D,Pasta,Food,2,3.8,Card,7.6
INV102682,2023-04-22 18:00,Branch B,Fries,Food,10,13.11,Mobile Money,131.1
INV102683,2023-04-22 19:00,Branch A,Salad,Food,1,14.74,Cash,14.74
INV102684,2023-04-22 20:00,Branch B,Salad,Food,1,5.51,Mobile Money,5.51
INV102685,2023-04-22 21:00,Branch D,Pizza,Food,10,12.04,Mobile Money,120.4
INV102686,2023-04-22 22:00,Branch B,Burger,Food,4,14.33,Card,57.32
INV102687,2023-04-22 23:00,Branch C,Soda,Food,2,13.67,Mobile Money,27.34
INV102688,2023-04-23 00:00,Branch C,Soda,Food,10,10.8,Card,108.0
INV102689,2023-04-23 01:00,Branch D,Pasta,Food,3,9.09,Mobile Money,27.27
INV102690,2023-04-23 02:00,Branch A,Burger,Food,8,4.95,Card,39.6
INV102691,2023-04-23 03:00,Branch B,Burger,Food,1,12.66,Mobile Money,12.66
INV102692,2023-04-23 04:00,Branch D,Wrap,Food,3,3.12,Cash,9.36
INV102693,2023-04-23 05:00,Branch B,Pasta,Food,10,5.55,Cash,55.5
INV102694,2023-04-23 06:00,Branch B,Wrap,Food,10,11.46,Mobile Money,114.6
INV102695,2023-04-23 07:00,Branch C,Chicken,Food,7,7.22,Card,50.54
INV102696,2023-04-23 08:00,Branch D,Burger,Food,8,13.17,Mobile Money,105.36
INV102697,2023-04-23 09:00,Branch C,Pasta,Food,7,13.79,Mobile Money,96.53
INV102698,2023-04-23 10:00,Branch D,Soda,Food,9,7.97,Cash,71.73
INV102699,2023-04-23 11:00,Branch C,Pizza,Food,6,2.59,Cash,15.54
INV102700,2023-04-23 12:00,Branch B,Pizza,Food,9,9.26,Mobile Money,83.34
INV102701,2023-04-23 13:00,Branch B,Burger,Food,5,8.08,Cash,40.4
INV102702,2023-04-23 14:00,Branch B,Fries,Food,7,12.46,Cash,87.22
INV102703,2023-04-23 15:00,Branch D,Pasta,Food,2,3.41,Cash,6.82
INV102704,2023-04-23 16:00,Branch B,Wrap,Food,3,14.18,Mobile Money,42.54
INV102705,2023-04-23 17:00,Branch B,Salad,Food,3,4.43,Cash,13.29
INV102706,2023-04-23 18:00,Branch A,Pizza,Food,6,5.98,Mobile Money,35.88
INV102707,2023-04-23 19:00,Branch A,Hotdog,Food,5,10.07,Card,50.35
INV102708,2023-04-23 20:00,Branch B,Hotdog,Food,10,8.02,Card,80.2
INV102709,2023-04-23 21:00,Branch B,Pizza,Food,2,10.52,Mobile Money,21.04
INV102710,2023-04-23 22:00,Branch D,Burger,Food,1,7.58,Cash,7.58
INV102711,2023-04-23 23:00,Branch C,Fries,Food,6,14.35,Cash,86.1
INV102712,2023-04-24 00:00,Branch D,Pasta,Food,5,14.98,Card,74.9
INV102713,2023-04-24 01:00,Branch C,Wrap,Food,9,2.36,Card,21.24
INV102714,2023-04-24 02:00,Branch C,Salad,Food,9,14.86,Cash,133.74
INV102715,2023-04-24 03:00,Branch C,Wrap,Food,8,7.27,Card,58.16
INV102716,2023-04-24 04:00,Branch C,Fries,Food,10,10.46,Cash,104.6
INV102717,2023-04-24 05:00,Branch A,Wrap,Food,9,14.59,Mobile Money,131.31
INV102718,2023-04-24 06:00,Branch C,Salad,Food,4,6.85,Mobile Money,27.4
INV102719,2023-04-24 07:00,Branch C,Burger,Food,2,10.19,Card,20.38
INV102720,2023-04-24 08:00,Branch C,Hotdog,Food,9,14.38,Mobile Money,129.42
INV102721,2023-04-24 09:00,Branch B,Juice,Food,4,11.58,Mobile Money,46.32
INV102722,2023-04-24 10:00,Branch B,Soda,Food,5,12.98,Mobile Money,64.9
INV102723,2023-04-24 11:00,Branch D,Fries,Food,5,10.16,Card,50.8
INV102724,2023-04-24 12:00,Branch A,Burger,Food,10,5.93,Mobile Money,59.3
